date,n_long,n_short,gross_exposure,ret_gross,ret_net,cost_commission,cost_slippage,cost_borrow,turnover,max_pos,mean_pos
2022-07-20,18,18,0.9999999999999998,0.012070706946154839,0.011653640764438963,9.999999999999999e-05,0.00029999999999999987,1.706618171587555e-05,0.9999999999999998,11982696.835419998,6944444.444444444
2022-07-21,18,18,1.0,-0.0008686835266230755,-0.0012766200345595833,0.0001,0.0003,7.936507936507936e-06,1.0,17125532.689204186,6944444.444444444
2022-07-22,18,18,1.0,-0.0011548922921901848,-0.0015630562275362166,0.0001,0.0003,8.163935346031747e-06,1.0,22406420.77189167,6944444.444444444
2022-07-25,18,18,0.6594859223280661,0.0003451470094478,7.546932153348098e-05,6.59485922328066e-05,0.00019784577669841981,5.8833189830925875e-06,0.6594859223280661,40795224.135000005,4579763.349500459
2022-07-26,17,17,0.500170433985504,0.004608390579820107,0.004403816035483605,5.0017043398550405e-05,0.0001500511301956512,4.506370742300953e-06,0.500170433985504,11108289.2783,3677723.7793051773
2022-07-27,15,15,0.32450795668840005,-0.003989007418027123,-0.0041232609716425495,3.245079566884001e-05,9.735238700652e-05,4.450370940066666e-06,0.32450795668840005,10553020.337775001,2704232.972403334
2022-07-28,15,15,0.45650386443676,-0.005505452172698653,-0.005693541665789046,4.565038644367601e-05,0.000136951159331028,5.487947315688571e-06,0.45650386443676,23712007.17,3804198.870306334
2022-07-29,16,16,1.0,-0.0008979530917004603,-0.0013322477676856142,0.0001,0.0003,3.4294675985153975e-05,1.0,59536460.400299996,7812500.0
2022-08-01,17,17,0.822150892565372,-0.004177354299281591,-0.004514358313988158,8.22150892565372e-05,0.0002466452677696116,8.143657680417239e-06,0.822150892565372,37869045.361346506,6045227.1512159705
2022-08-02,17,17,0.639786386684828,0.0018383936211327626,0.0015753275865118535,6.397863866848281e-05,0.0001919359160054484,7.151479946978001e-06,0.639786386684828,17928793.975000005,4704311.6668002065
2022-08-03,15,15,0.6190791031587103,-0.001281094638216364,-0.0015349470584601552,6.190791031587103e-05,0.00018572373094761303,6.2207789803072224e-06,0.6190791031587103,18085031.135,5158992.5263225855
2022-08-04,15,15,0.6337257961743321,-0.0026186247173969547,-0.002879646181626977,6.337257961743322e-05,0.00019011773885229964,7.531145760289366e-06,0.6337257961743321,18196761.845000003,5281048.301452768
2022-08-05,16,16,0.8610945824754299,0.0002488257939320826,-0.00010459059891106896,8.610945824754299e-05,0.00025832837474262896,8.978559852979605e-06,0.8610945824754299,19188949.9025,6727301.425589296
2022-08-08,18,18,0.9999999999999998,0.006149705962886019,0.005741502259190782,9.999999999999999e-05,0.00029999999999999987,8.203703695238091e-06,0.9999999999999998,18680925.114599995,6944444.444444444
2022-08-09,18,18,0.7146282285622,0.010660275516577541,0.010363845181786178,7.146282285622e-05,0.00021438846856865998,1.0579043366484128e-05,0.7146282285622,19332684.490000002,4962696.031681945
