date,window,model,n_eligible,n_raw_short,affected_names,tier_c_names,affected_share,tier_c_share
2021-11-12,oos_2019_2024,ensemble,980,20,4,0,0.2,0.0
2021-11-15,oos_2019_2024,ensemble,981,20,5,1,0.25,0.05
2021-11-16,oos_2019_2024,ensemble,980,20,5,2,0.25,0.1
2021-11-17,oos_2019_2024,ensemble,970,19,7,3,0.3684210526315789,0.15789473684210525
2021-11-18,oos_2019_2024,ensemble,965,19,3,0,0.15789473684210525,0.0
2021-11-19,oos_2019_2024,ensemble,970,19,2,0,0.10526315789473684,0.0
2021-11-22,oos_2019_2024,ensemble,970,19,4,0,0.21052631578947367,0.0
2021-11-23,oos_2019_2024,ensemble,972,19,5,0,0.2631578947368421,0.0
2021-11-24,oos_2019_2024,ensemble,972,19,2,0,0.10526315789473684,0.0
2021-11-26,oos_2019_2024,ensemble,984,20,1,0,0.05,0.0
2021-11-29,oos_2019_2024,ensemble,992,20,0,0,0.0,0.0
2021-11-30,oos_2019_2024,ensemble,988,20,0,0,0.0,0.0
2021-12-01,oos_2019_2024,ensemble,979,20,4,0,0.2,0.0
2021-12-02,oos_2019_2024,ensemble,973,19,4,0,0.21052631578947367,0.0
2021-12-03,oos_2019_2024,ensemble,976,20,3,0,0.15,0.0
2021-12-06,oos_2019_2024,ensemble,981,20,2,1,0.1,0.05
2021-12-07,oos_2019_2024,ensemble,982,20,0,0,0.0,0.0
2021-12-08,oos_2019_2024,ensemble,980,20,3,1,0.15,0.05
2021-12-09,oos_2019_2024,ensemble,977,20,2,2,0.1,0.1
2021-12-10,oos_2019_2024,ensemble,982,20,4,3,0.2,0.15
2021-12-13,oos_2019_2024,ensemble,984,20,5,1,0.25,0.05
2021-12-14,oos_2019_2024,ensemble,990,20,3,1,0.15,0.05
2021-12-15,oos_2019_2024,ensemble,986,20,4,1,0.2,0.05
2021-12-16,oos_2019_2024,ensemble,984,20,2,0,0.1,0.0
2021-12-17,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2021-12-20,oos_2019_2024,ensemble,985,20,0,0,0.0,0.0
2021-12-21,oos_2019_2024,ensemble,983,20,1,0,0.05,0.0
2021-12-22,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2021-12-23,oos_2019_2024,ensemble,990,20,3,1,0.15,0.05
2021-12-27,oos_2019_2024,ensemble,995,20,2,0,0.1,0.0
2021-12-28,oos_2019_2024,ensemble,995,20,1,0,0.05,0.0
2021-12-29,oos_2019_2024,ensemble,995,20,3,1,0.15,0.05
2021-12-30,oos_2019_2024,ensemble,994,20,1,0,0.05,0.0
2021-12-31,oos_2019_2024,ensemble,993,20,0,0,0.0,0.0
2022-01-03,oos_2019_2024,ensemble,958,19,1,0,0.05263157894736842,0.0
2022-01-04,oos_2019_2024,ensemble,958,19,1,0,0.05263157894736842,0.0
2022-01-05,oos_2019_2024,ensemble,953,19,1,0,0.05263157894736842,0.0
2022-01-06,oos_2019_2024,ensemble,952,19,0,0,0.0,0.0
2022-01-07,oos_2019_2024,ensemble,956,19,0,0,0.0,0.0
2022-01-10,oos_2019_2024,ensemble,960,19,0,0,0.0,0.0
2022-01-11,oos_2019_2024,ensemble,961,19,0,0,0.0,0.0
2022-01-12,oos_2019_2024,ensemble,960,19,1,0,0.05263157894736842,0.0
2022-01-13,oos_2019_2024,ensemble,958,19,1,0,0.05263157894736842,0.0
2022-01-14,oos_2019_2024,ensemble,954,19,0,0,0.0,0.0
2022-01-18,oos_2019_2024,ensemble,941,19,0,0,0.0,0.0
2022-01-19,oos_2019_2024,ensemble,922,18,0,0,0.0,0.0
2022-01-20,oos_2019_2024,ensemble,917,18,0,0,0.0,0.0
2022-01-21,oos_2019_2024,ensemble,932,19,0,0,0.0,0.0
2022-01-24,oos_2019_2024,ensemble,933,19,0,0,0.0,0.0
2022-01-25,oos_2019_2024,ensemble,918,18,0,0,0.0,0.0
2022-01-26,oos_2019_2024,ensemble,856,17,4,0,0.23529411764705882,0.0
2022-01-27,oos_2019_2024,ensemble,847,17,3,0,0.17647058823529413,0.0
2022-01-28,oos_2019_2024,ensemble,870,17,0,0,0.0,0.0
2022-01-31,oos_2019_2024,ensemble,908,18,0,0,0.0,0.0
2022-02-01,oos_2019_2024,ensemble,898,18,2,0,0.1111111111111111,0.0
2022-02-02,oos_2019_2024,ensemble,834,17,1,0,0.058823529411764705,0.0
2022-02-03,oos_2019_2024,ensemble,823,16,0,0,0.0,0.0
2022-02-04,oos_2019_2024,ensemble,857,17,1,0,0.058823529411764705,0.0
2022-02-07,oos_2019_2024,ensemble,891,18,2,0,0.1111111111111111,0.0
2022-02-08,oos_2019_2024,ensemble,899,18,2,1,0.1111111111111111,0.05555555555555555
2022-02-09,oos_2019_2024,ensemble,849,17,2,1,0.11764705882352941,0.058823529411764705
2022-02-10,oos_2019_2024,ensemble,845,17,1,0,0.058823529411764705,0.0
2022-02-11,oos_2019_2024,ensemble,873,17,3,2,0.17647058823529413,0.11764705882352941
2022-02-14,oos_2019_2024,ensemble,905,18,2,2,0.1111111111111111,0.1111111111111111
2022-02-15,oos_2019_2024,ensemble,914,18,3,0,0.16666666666666666,0.0
2022-02-16,oos_2019_2024,ensemble,877,18,1,0,0.05555555555555555,0.0
2022-02-17,oos_2019_2024,ensemble,881,18,2,1,0.1111111111111111,0.05555555555555555
2022-02-18,oos_2019_2024,ensemble,895,18,5,2,0.2777777777777778,0.1111111111111111
2022-02-22,oos_2019_2024,ensemble,894,18,0,0,0.0,0.0
2022-02-23,oos_2019_2024,ensemble,861,17,0,0,0.0,0.0
2022-02-24,oos_2019_2024,ensemble,831,17,0,0,0.0,0.0
2022-02-25,oos_2019_2024,ensemble,862,17,3,1,0.17647058823529413,0.058823529411764705
2022-02-28,oos_2019_2024,ensemble,889,18,2,1,0.1111111111111111,0.05555555555555555
2022-03-01,oos_2019_2024,ensemble,923,18,0,0,0.0,0.0
2022-03-02,oos_2019_2024,ensemble,943,19,3,0,0.15789473684210525,0.0
2022-03-03,oos_2019_2024,ensemble,967,19,2,0,0.10526315789473684,0.0
2022-03-04,oos_2019_2024,ensemble,976,20,1,0,0.05,0.0
2022-03-07,oos_2019_2024,ensemble,987,20,1,0,0.05,0.0
2022-03-08,oos_2019_2024,ensemble,985,20,0,0,0.0,0.0
2022-03-09,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2022-03-10,oos_2019_2024,ensemble,983,20,0,0,0.0,0.0
2022-03-11,oos_2019_2024,ensemble,989,20,4,2,0.2,0.1
2022-03-14,oos_2019_2024,ensemble,989,20,3,0,0.15,0.0
2022-03-15,oos_2019_2024,ensemble,991,20,1,1,0.05,0.05
2022-03-16,oos_2019_2024,ensemble,984,20,1,0,0.05,0.0
2022-03-17,oos_2019_2024,ensemble,982,20,1,0,0.05,0.0
2022-03-18,oos_2019_2024,ensemble,983,20,1,0,0.05,0.0
2022-03-21,oos_2019_2024,ensemble,988,20,1,0,0.05,0.0
2022-03-22,oos_2019_2024,ensemble,987,20,2,1,0.1,0.05
2022-03-23,oos_2019_2024,ensemble,983,20,0,0,0.0,0.0
2022-03-24,oos_2019_2024,ensemble,985,20,1,1,0.05,0.05
2022-03-25,oos_2019_2024,ensemble,986,20,0,0,0.0,0.0
2022-03-28,oos_2019_2024,ensemble,988,20,1,1,0.05,0.05
2022-03-29,oos_2019_2024,ensemble,977,20,3,2,0.15,0.1
2022-03-30,oos_2019_2024,ensemble,977,20,0,0,0.0,0.0
2022-03-31,oos_2019_2024,ensemble,979,20,1,1,0.05,0.05
2022-04-01,oos_2019_2024,ensemble,990,20,1,0,0.05,0.0
2022-04-04,oos_2019_2024,ensemble,990,20,2,0,0.1,0.0
2022-04-05,oos_2019_2024,ensemble,988,20,2,1,0.1,0.05
2022-04-06,oos_2019_2024,ensemble,984,20,1,0,0.05,0.0
2022-04-07,oos_2019_2024,ensemble,986,20,2,0,0.1,0.0
2022-04-08,oos_2019_2024,ensemble,988,20,2,0,0.1,0.0
2022-04-11,oos_2019_2024,ensemble,989,20,2,0,0.1,0.0
2022-04-12,oos_2019_2024,ensemble,986,20,1,0,0.05,0.0
2022-04-13,oos_2019_2024,ensemble,978,20,2,0,0.1,0.0
2022-04-14,oos_2019_2024,ensemble,975,20,3,2,0.15,0.1
2022-04-18,oos_2019_2024,ensemble,962,19,2,1,0.10526315789473684,0.05263157894736842
2022-04-19,oos_2019_2024,ensemble,951,19,5,1,0.2631578947368421,0.05263157894736842
2022-04-20,oos_2019_2024,ensemble,909,18,3,0,0.16666666666666666,0.0
2022-04-21,oos_2019_2024,ensemble,904,18,0,0,0.0,0.0
2022-04-22,oos_2019_2024,ensemble,919,18,1,0,0.05555555555555555,0.0
2022-04-25,oos_2019_2024,ensemble,915,18,0,0,0.0,0.0
2022-04-26,oos_2019_2024,ensemble,861,17,2,0,0.11764705882352941,0.0
2022-04-27,oos_2019_2024,ensemble,752,15,1,0,0.06666666666666667,0.0
2022-04-28,oos_2019_2024,ensemble,738,15,0,0,0.0,0.0
2022-04-29,oos_2019_2024,ensemble,803,16,0,0,0.0,0.0
2022-05-02,oos_2019_2024,ensemble,847,17,0,0,0.0,0.0
2022-05-03,oos_2019_2024,ensemble,834,17,0,0,0.0,0.0
2022-05-04,oos_2019_2024,ensemble,744,15,3,3,0.2,0.2
2022-05-05,oos_2019_2024,ensemble,756,15,1,1,0.06666666666666667,0.06666666666666667
2022-05-06,oos_2019_2024,ensemble,817,16,3,1,0.1875,0.0625
2022-05-09,oos_2019_2024,ensemble,883,18,3,1,0.16666666666666666,0.05555555555555555
2022-05-10,oos_2019_2024,ensemble,921,18,2,0,0.1111111111111111,0.0
2022-05-11,oos_2019_2024,ensemble,931,19,1,1,0.05263157894736842,0.05263157894736842
2022-05-12,oos_2019_2024,ensemble,965,19,1,0,0.05263157894736842,0.0
2022-05-13,oos_2019_2024,ensemble,984,20,2,1,0.1,0.05
2022-05-16,oos_2019_2024,ensemble,986,20,3,0,0.15,0.0
2022-05-17,oos_2019_2024,ensemble,982,20,3,1,0.15,0.05
2022-05-18,oos_2019_2024,ensemble,974,19,2,2,0.10526315789473684,0.10526315789473684
2022-05-19,oos_2019_2024,ensemble,969,19,7,2,0.3684210526315789,0.10526315789473684
2022-05-20,oos_2019_2024,ensemble,975,20,0,0,0.0,0.0
2022-05-23,oos_2019_2024,ensemble,978,20,2,0,0.1,0.0
2022-05-24,oos_2019_2024,ensemble,984,20,2,0,0.1,0.0
2022-05-25,oos_2019_2024,ensemble,971,19,1,0,0.05263157894736842,0.0
2022-05-26,oos_2019_2024,ensemble,967,19,2,2,0.10526315789473684,0.10526315789473684
2022-05-27,oos_2019_2024,ensemble,971,19,3,0,0.15789473684210525,0.0
2022-05-31,oos_2019_2024,ensemble,982,20,3,0,0.15,0.0
2022-06-01,oos_2019_2024,ensemble,980,20,3,0,0.15,0.0
2022-06-02,oos_2019_2024,ensemble,975,20,4,0,0.2,0.0
2022-06-03,oos_2019_2024,ensemble,976,20,3,1,0.15,0.05
2022-06-06,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2022-06-07,oos_2019_2024,ensemble,986,20,1,0,0.05,0.0
2022-06-08,oos_2019_2024,ensemble,985,20,3,1,0.15,0.05
2022-06-09,oos_2019_2024,ensemble,984,20,3,1,0.15,0.05
2022-06-10,oos_2019_2024,ensemble,989,20,1,0,0.05,0.0
2022-06-13,oos_2019_2024,ensemble,989,20,1,0,0.05,0.0
2022-06-14,oos_2019_2024,ensemble,991,20,1,0,0.05,0.0
2022-06-15,oos_2019_2024,ensemble,989,20,2,1,0.1,0.05
2022-06-16,oos_2019_2024,ensemble,990,20,1,0,0.05,0.0
2022-06-17,oos_2019_2024,ensemble,988,20,2,1,0.1,0.05
2022-06-21,oos_2019_2024,ensemble,990,20,6,0,0.3,0.0
2022-06-22,oos_2019_2024,ensemble,987,20,1,0,0.05,0.0
2022-06-23,oos_2019_2024,ensemble,986,20,1,0,0.05,0.0
2022-06-24,oos_2019_2024,ensemble,987,20,3,0,0.15,0.0
2022-06-27,oos_2019_2024,ensemble,988,20,4,1,0.2,0.05
2022-06-28,oos_2019_2024,ensemble,986,20,2,2,0.1,0.1
2022-06-29,oos_2019_2024,ensemble,982,20,3,0,0.15,0.0
2022-06-30,oos_2019_2024,ensemble,983,20,4,1,0.2,0.05
2022-07-01,oos_2019_2024,ensemble,988,20,2,1,0.1,0.05
2022-07-05,oos_2019_2024,ensemble,992,20,1,0,0.05,0.0
2022-07-06,oos_2019_2024,ensemble,991,20,3,1,0.15,0.05
2022-07-07,oos_2019_2024,ensemble,991,20,2,0,0.1,0.0
2022-07-08,oos_2019_2024,ensemble,991,20,1,0,0.05,0.0
2022-07-11,oos_2019_2024,ensemble,991,20,1,0,0.05,0.0
2022-07-12,oos_2019_2024,ensemble,989,20,2,0,0.1,0.0
2022-07-13,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2022-07-14,oos_2019_2024,ensemble,980,20,1,0,0.05,0.0
2022-07-15,oos_2019_2024,ensemble,977,20,2,0,0.1,0.0
2022-07-18,oos_2019_2024,ensemble,970,19,1,0,0.05263157894736842,0.0
2022-07-19,oos_2019_2024,ensemble,958,19,2,1,0.10526315789473684,0.05263157894736842
2022-07-20,oos_2019_2024,ensemble,911,18,3,0,0.16666666666666666,0.0
2022-07-21,oos_2019_2024,ensemble,896,18,0,0,0.0,0.0
2022-07-22,oos_2019_2024,ensemble,912,18,1,0,0.05555555555555555,0.0
2022-07-25,oos_2019_2024,ensemble,912,18,2,0,0.1111111111111111,0.0
2022-07-26,oos_2019_2024,ensemble,864,17,2,0,0.11764705882352941,0.0
2022-07-27,oos_2019_2024,ensemble,743,15,3,1,0.2,0.06666666666666667
2022-07-28,oos_2019_2024,ensemble,736,15,3,1,0.2,0.06666666666666667
2022-07-29,oos_2019_2024,ensemble,802,16,2,2,0.125,0.125
2022-08-01,oos_2019_2024,ensemble,862,17,2,1,0.11764705882352941,0.058823529411764705
2022-08-02,oos_2019_2024,ensemble,854,17,3,0,0.17647058823529413,0.0
2022-08-03,oos_2019_2024,ensemble,744,15,2,0,0.13333333333333333,0.0
2022-08-04,oos_2019_2024,ensemble,746,15,3,1,0.2,0.06666666666666667
2022-08-05,oos_2019_2024,ensemble,801,16,3,1,0.1875,0.0625
2022-08-08,oos_2019_2024,ensemble,881,18,1,0,0.05555555555555555,0.0
2022-08-09,oos_2019_2024,ensemble,921,18,5,1,0.2777777777777778,0.05555555555555555
2022-08-10,oos_2019_2024,ensemble,921,18,6,2,0.3333333333333333,0.1111111111111111
2022-08-11,oos_2019_2024,ensemble,952,19,5,2,0.2631578947368421,0.10526315789473684
2022-08-12,oos_2019_2024,ensemble,974,19,5,2,0.2631578947368421,0.10526315789473684
2022-08-15,oos_2019_2024,ensemble,980,20,3,1,0.15,0.05
2022-08-16,oos_2019_2024,ensemble,977,20,5,2,0.25,0.1
2022-08-17,oos_2019_2024,ensemble,966,19,1,1,0.05263157894736842,0.05263157894736842
2022-08-18,oos_2019_2024,ensemble,965,19,2,0,0.10526315789473684,0.0
2022-08-19,oos_2019_2024,ensemble,972,19,3,0,0.15789473684210525,0.0
2022-08-22,oos_2019_2024,ensemble,977,20,2,1,0.1,0.05
2022-08-23,oos_2019_2024,ensemble,979,20,4,0,0.2,0.0
2022-08-24,oos_2019_2024,ensemble,968,19,3,0,0.15789473684210525,0.0
2022-08-25,oos_2019_2024,ensemble,969,19,5,0,0.2631578947368421,0.0
2022-08-26,oos_2019_2024,ensemble,970,19,4,0,0.21052631578947367,0.0
2022-08-29,oos_2019_2024,ensemble,977,20,2,0,0.1,0.0
2022-08-30,oos_2019_2024,ensemble,975,20,5,1,0.25,0.05
2022-08-31,oos_2019_2024,ensemble,962,19,2,0,0.10526315789473684,0.0
2022-09-01,oos_2019_2024,ensemble,961,19,4,0,0.21052631578947367,0.0
2022-09-02,oos_2019_2024,ensemble,967,19,5,0,0.2631578947368421,0.0
2022-09-06,oos_2019_2024,ensemble,978,20,4,0,0.2,0.0
2022-09-07,oos_2019_2024,ensemble,977,20,4,1,0.2,0.05
2022-09-08,oos_2019_2024,ensemble,972,19,3,0,0.15789473684210525,0.0
2022-09-09,oos_2019_2024,ensemble,975,20,5,1,0.25,0.05
2022-09-12,oos_2019_2024,ensemble,976,20,3,0,0.15,0.0
2022-09-13,oos_2019_2024,ensemble,981,20,3,0,0.15,0.0
2022-09-14,oos_2019_2024,ensemble,980,20,6,2,0.3,0.1
2022-09-15,oos_2019_2024,ensemble,983,20,5,1,0.25,0.05
2022-09-16,oos_2019_2024,ensemble,984,20,3,1,0.15,0.05
2022-09-19,oos_2019_2024,ensemble,988,20,6,1,0.3,0.05
2022-09-20,oos_2019_2024,ensemble,987,20,6,1,0.3,0.05
2022-09-21,oos_2019_2024,ensemble,982,20,4,2,0.2,0.1
2022-09-22,oos_2019_2024,ensemble,981,20,2,1,0.1,0.05
2022-09-23,oos_2019_2024,ensemble,982,20,1,1,0.05,0.05
2022-09-26,oos_2019_2024,ensemble,985,20,1,1,0.05,0.05
2022-09-27,oos_2019_2024,ensemble,984,20,2,1,0.1,0.05
2022-09-28,oos_2019_2024,ensemble,979,20,7,2,0.35,0.1
2022-09-29,oos_2019_2024,ensemble,980,20,3,2,0.15,0.1
2022-09-30,oos_2019_2024,ensemble,981,20,3,2,0.15,0.1
2022-10-03,oos_2019_2024,ensemble,987,20,2,1,0.1,0.05
2022-10-04,oos_2019_2024,ensemble,987,20,1,0,0.05,0.0
2022-10-05,oos_2019_2024,ensemble,984,20,4,1,0.2,0.05
2022-10-06,oos_2019_2024,ensemble,985,20,2,1,0.1,0.05
2022-10-07,oos_2019_2024,ensemble,988,20,3,1,0.15,0.05
2022-10-10,oos_2019_2024,ensemble,992,20,4,1,0.2,0.05
2022-10-11,oos_2019_2024,ensemble,990,20,5,1,0.25,0.05
2022-10-12,oos_2019_2024,ensemble,984,20,2,1,0.1,0.05
2022-10-13,oos_2019_2024,ensemble,979,20,3,1,0.15,0.05
2022-10-14,oos_2019_2024,ensemble,977,20,2,1,0.1,0.05
2022-10-17,oos_2019_2024,ensemble,971,19,3,0,0.15789473684210525,0.0
2022-10-18,oos_2019_2024,ensemble,952,19,2,0,0.10526315789473684,0.0
2022-10-19,oos_2019_2024,ensemble,914,18,2,1,0.1111111111111111,0.05555555555555555
2022-10-20,oos_2019_2024,ensemble,902,18,2,0,0.1111111111111111,0.0
2022-10-21,oos_2019_2024,ensemble,929,19,2,2,0.10526315789473684,0.10526315789473684
2022-10-24,oos_2019_2024,ensemble,923,18,1,0,0.05555555555555555,0.0
2022-10-25,oos_2019_2024,ensemble,871,17,0,0,0.0,0.0
2022-10-26,oos_2019_2024,ensemble,762,15,1,1,0.06666666666666667,0.06666666666666667
2022-10-27,oos_2019_2024,ensemble,748,15,2,0,0.13333333333333333,0.0
2022-10-28,oos_2019_2024,ensemble,813,16,3,0,0.1875,0.0
2022-10-31,oos_2019_2024,ensemble,855,17,1,1,0.058823529411764705,0.058823529411764705
2022-11-01,oos_2019_2024,ensemble,843,17,6,2,0.35294117647058826,0.11764705882352941
2022-11-02,oos_2019_2024,ensemble,756,15,1,1,0.06666666666666667,0.06666666666666667
2022-11-03,oos_2019_2024,ensemble,751,15,0,0,0.0,0.0
2022-11-04,oos_2019_2024,ensemble,813,16,1,0,0.0625,0.0
2022-11-07,oos_2019_2024,ensemble,874,17,1,0,0.058823529411764705,0.0
2022-11-08,oos_2019_2024,ensemble,915,18,0,0,0.0,0.0
2022-11-09,oos_2019_2024,ensemble,907,18,0,0,0.0,0.0
2022-11-10,oos_2019_2024,ensemble,940,19,1,0,0.05263157894736842,0.0
2022-11-11,oos_2019_2024,ensemble,968,19,0,0,0.0,0.0
2022-11-14,oos_2019_2024,ensemble,981,20,2,0,0.1,0.0
2022-11-15,oos_2019_2024,ensemble,978,20,2,2,0.1,0.1
2022-11-16,oos_2019_2024,ensemble,973,19,1,0,0.05263157894736842,0.0
2022-11-17,oos_2019_2024,ensemble,968,19,1,0,0.05263157894736842,0.0
2022-11-18,oos_2019_2024,ensemble,970,19,0,0,0.0,0.0
2022-11-21,oos_2019_2024,ensemble,966,19,0,0,0.0,0.0
2022-11-22,oos_2019_2024,ensemble,974,19,1,0,0.05263157894736842,0.0
2022-11-23,oos_2019_2024,ensemble,976,20,0,0,0.0,0.0
2022-11-25,oos_2019_2024,ensemble,987,20,1,1,0.05,0.05
2022-11-28,oos_2019_2024,ensemble,989,20,0,0,0.0,0.0
2022-11-29,oos_2019_2024,ensemble,982,20,0,0,0.0,0.0
2022-11-30,oos_2019_2024,ensemble,972,19,0,0,0.0,0.0
2022-12-01,oos_2019_2024,ensemble,970,19,0,0,0.0,0.0
2022-12-02,oos_2019_2024,ensemble,976,20,1,1,0.05,0.05
2022-12-05,oos_2019_2024,ensemble,983,20,0,0,0.0,0.0
2022-12-06,oos_2019_2024,ensemble,979,20,3,0,0.15,0.0
2022-12-07,oos_2019_2024,ensemble,976,20,3,0,0.15,0.0
2022-12-08,oos_2019_2024,ensemble,968,19,5,0,0.2631578947368421,0.0
2022-12-09,oos_2019_2024,ensemble,977,20,4,0,0.2,0.0
2022-12-12,oos_2019_2024,ensemble,977,20,1,0,0.05,0.0
2022-12-13,oos_2019_2024,ensemble,983,20,5,0,0.25,0.0
2022-12-14,oos_2019_2024,ensemble,982,20,1,0,0.05,0.0
2022-12-15,oos_2019_2024,ensemble,981,20,0,0,0.0,0.0
2022-12-16,oos_2019_2024,ensemble,981,20,2,0,0.1,0.0
2022-12-19,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2022-12-20,oos_2019_2024,ensemble,983,20,0,0,0.0,0.0
2022-12-21,oos_2019_2024,ensemble,980,20,1,1,0.05,0.05
2022-12-22,oos_2019_2024,ensemble,982,20,1,0,0.05,0.0
2022-12-23,oos_2019_2024,ensemble,987,20,0,0,0.0,0.0
2022-12-27,oos_2019_2024,ensemble,990,20,4,0,0.2,0.0
2022-12-28,oos_2019_2024,ensemble,990,20,4,2,0.2,0.1
2022-12-29,oos_2019_2024,ensemble,990,20,1,1,0.05,0.05
2022-12-30,oos_2019_2024,ensemble,989,20,0,0,0.0,0.0
2023-01-03,oos_2019_2024,ensemble,955,19,5,0,0.2631578947368421,0.0
2023-01-04,oos_2019_2024,ensemble,950,19,3,0,0.15789473684210525,0.0
2023-01-05,oos_2019_2024,ensemble,952,19,2,0,0.10526315789473684,0.0
2023-01-06,oos_2019_2024,ensemble,952,19,3,0,0.15789473684210525,0.0
2023-01-09,oos_2019_2024,ensemble,957,19,1,0,0.05263157894736842,0.0
2023-01-10,oos_2019_2024,ensemble,958,19,0,0,0.0,0.0
2023-01-11,oos_2019_2024,ensemble,961,19,1,0,0.05263157894736842,0.0
2023-01-12,oos_2019_2024,ensemble,959,19,3,0,0.15789473684210525,0.0
2023-01-13,oos_2019_2024,ensemble,956,19,0,0,0.0,0.0
2023-01-17,oos_2019_2024,ensemble,947,19,1,0,0.05263157894736842,0.0
2023-01-18,oos_2019_2024,ensemble,938,19,1,0,0.05263157894736842,0.0
2023-01-19,oos_2019_2024,ensemble,927,19,1,0,0.05263157894736842,0.0
2023-01-20,oos_2019_2024,ensemble,934,19,1,0,0.05263157894736842,0.0
2023-01-23,oos_2019_2024,ensemble,934,19,0,0,0.0,0.0
2023-01-24,oos_2019_2024,ensemble,918,18,1,0,0.05555555555555555,0.0
2023-01-25,oos_2019_2024,ensemble,870,17,2,1,0.11764705882352941,0.058823529411764705
2023-01-26,oos_2019_2024,ensemble,861,17,1,0,0.058823529411764705,0.0
2023-01-27,oos_2019_2024,ensemble,888,18,2,1,0.1111111111111111,0.05555555555555555
2023-01-30,oos_2019_2024,ensemble,902,18,2,0,0.1111111111111111,0.0
2023-01-31,oos_2019_2024,ensemble,900,18,0,0,0.0,0.0
2023-02-01,oos_2019_2024,ensemble,834,17,0,0,0.0,0.0
2023-02-02,oos_2019_2024,ensemble,831,17,1,0,0.058823529411764705,0.0
2023-02-03,oos_2019_2024,ensemble,852,17,1,0,0.058823529411764705,0.0
2023-02-06,oos_2019_2024,ensemble,880,18,0,0,0.0,0.0
2023-02-07,oos_2019_2024,ensemble,870,17,1,0,0.058823529411764705,0.0
2023-02-08,oos_2019_2024,ensemble,822,16,0,0,0.0,0.0
2023-02-09,oos_2019_2024,ensemble,833,17,1,0,0.058823529411764705,0.0
2023-02-10,oos_2019_2024,ensemble,880,18,0,0,0.0,0.0
2023-02-13,oos_2019_2024,ensemble,908,18,0,0,0.0,0.0
2023-02-14,oos_2019_2024,ensemble,910,18,0,0,0.0,0.0
2023-02-15,oos_2019_2024,ensemble,862,17,0,0,0.0,0.0
2023-02-16,oos_2019_2024,ensemble,873,17,0,0,0.0,0.0
2023-02-17,oos_2019_2024,ensemble,884,18,1,0,0.05555555555555555,0.0
2023-02-21,oos_2019_2024,ensemble,906,18,0,0,0.0,0.0
2023-02-22,oos_2019_2024,ensemble,871,17,1,0,0.058823529411764705,0.0
2023-02-23,oos_2019_2024,ensemble,851,17,3,1,0.17647058823529413,0.058823529411764705
2023-02-24,oos_2019_2024,ensemble,874,17,2,1,0.11764705882352941,0.058823529411764705
2023-02-27,oos_2019_2024,ensemble,897,18,2,1,0.1111111111111111,0.05555555555555555
2023-02-28,oos_2019_2024,ensemble,909,18,2,0,0.1111111111111111,0.0
2023-03-01,oos_2019_2024,ensemble,899,18,1,0,0.05555555555555555,0.0
2023-03-02,oos_2019_2024,ensemble,944,19,1,1,0.05263157894736842,0.05263157894736842
2023-03-03,oos_2019_2024,ensemble,967,19,1,1,0.05263157894736842,0.05263157894736842
2023-03-06,oos_2019_2024,ensemble,981,20,1,0,0.05,0.0
2023-03-07,oos_2019_2024,ensemble,984,20,1,0,0.05,0.0
2023-03-08,oos_2019_2024,ensemble,982,20,3,2,0.15,0.1
2023-03-09,oos_2019_2024,ensemble,981,20,1,0,0.05,0.0
2023-03-10,oos_2019_2024,ensemble,985,20,2,0,0.1,0.0
2023-03-13,oos_2019_2024,ensemble,988,20,2,0,0.1,0.0
2023-03-14,oos_2019_2024,ensemble,992,20,5,0,0.25,0.0
2023-03-15,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2023-03-16,oos_2019_2024,ensemble,984,20,1,0,0.05,0.0
2023-03-17,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
2023-03-20,oos_2019_2024,ensemble,992,20,1,0,0.05,0.0
2023-03-21,oos_2019_2024,ensemble,990,20,3,0,0.15,0.0
2023-03-22,oos_2019_2024,ensemble,985,20,0,0,0.0,0.0
2023-03-23,oos_2019_2024,ensemble,986,20,2,0,0.1,0.0
2023-03-24,oos_2019_2024,ensemble,988,20,1,0,0.05,0.0
2023-03-27,oos_2019_2024,ensemble,989,20,2,0,0.1,0.0
2023-03-28,oos_2019_2024,ensemble,984,20,0,0,0.0,0.0
2023-03-29,oos_2019_2024,ensemble,982,20,2,0,0.1,0.0
2023-03-30,oos_2019_2024,ensemble,987,20,2,0,0.1,0.0
2023-03-31,oos_2019_2024,ensemble,991,20,0,0,0.0,0.0
2023-04-03,oos_2019_2024,ensemble,991,20,3,0,0.15,0.0
2023-04-04,oos_2019_2024,ensemble,990,20,2,0,0.1,0.0
2023-04-05,oos_2019_2024,ensemble,988,20,1,0,0.05,0.0
2023-04-06,oos_2019_2024,ensemble,976,20,0,0,0.0,0.0
2023-04-10,oos_2019_2024,ensemble,988,20,2,0,0.1,0.0
2023-04-11,oos_2019_2024,ensemble,991,20,0,0,0.0,0.0
2023-04-12,oos_2019_2024,ensemble,988,20,2,0,0.1,0.0
2023-04-13,oos_2019_2024,ensemble,985,20,1,0,0.05,0.0
